MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Contrast1,Contrast2,Contrast3,Contrast4,Contrast5,Contrast6,Contrast7
-0.015862679108977318,0.6450158953666687,-4.04978609085083,1.8207733631134033,4.605661869049072,0.5253167748451233,4.17211389541626,2.0650126934051514,1.0095497369766235,3.6399641036987305,3.9020657539367676,3.2241814136505127,3.59434175491333,-2.196530998044501,-4.156045379144633,-3.582359395183331,-5.093448483872544,-3.938356654494036,-4.951048908931266,-2.1037832801472103
3.155506134033203,2.2223880290985107,-3.193086862564087,0.5337213277816772,2.5263047218322754,-2.0951809883117676,2.692244529724121,1.926408052444458,0.8533963561058044,3.28775691986084,3.3239519596099854,3.366738796234131,3.326798677444458,-1.8352686316918856,1.228390781564622,-3.6476489931365843,-3.768370052661372,-3.836821596748936,-3.975796075272269,-1.137424888352417
3.5529487133026123,2.3671581745147705,-2.972957134246826,0.28403130173683167,1.6131588220596313,-1.9640308618545532,1.9924805164337158,2.067722797393799,1.1395949125289917,2.8668744564056396,3.2379403114318848,3.5022928714752197,3.0655510425567627,-1.102271720303475,-0.5302023366736555,-3.20686158221553,-2.8091979035782773,-2.8885288449695627,-3.0657132267028557,-1.0898517278860882
2.0719590187072754,1.7631170749664307,-2.238226890563965,0.04618405923247337,0.4061133563518524,-1.8950313329696655,1.0071102380752563,2.444854736328125,1.4156357049942017,1.9380005598068237,2.5021886825561523,3.5950064659118652,2.9313697814941406,0.032211002819136456,-0.30373373312179075,-2.319711070650288,-0.9782892177388793,-2.011143481151268,-1.8887911799704529,-0.4890593509849241
-0.1284244805574417,-1.567952036857605,-0.39580634236335754,2.1659882068634033,1.3829594850540161,0.18593324720859528,1.677433967590332,1.221996784210205,0.4205588698387146,0.939607560634613,-0.7335098385810852,-0.5139000415802002,-0.16792191565036774,2.591915134982904,1.3888521923601365,2.042739812920772,0.352347361927429,0.07195921186399887,0.25836304063206084,0.34273633660026476
0.5298529267311096,-0.9164462685585022,-2.251558303833008,2.406578779220581,2.1663641929626465,0.6365250945091248,0.6526339054107666,2.229921817779541,1.7686771154403687,0.6151925921440125,0.8870204091072083,0.3717745840549469,0.5458527207374573,1.5140874302093523,0.7317394125072515,1.0687226533313758,-0.2802975860729651,0.024716466879594758,0.2950593813760525,1.5117213324253245
0.6996394991874695,-0.5473378300666809,-2.130709171295166,2.039478063583374,1.9811162948608398,0.34674906730651855,0.24619850516319275,2.232485055923462,2.0069565773010254,0.3504684269428253,1.1826385259628296,0.6200628280639648,0.6784563660621643,1.386966553572052,0.8742817570611827,0.1464190181632635,-0.5914840976646282,0.6679143565068204,0.4907174766142155,1.4247198262068943
0.30389663577079773,-0.47913748025894165,-0.2392984926700592,0.526469886302948,0.41331809759140015,-0.006907179020345211,0.3367089033126831,0.6224045753479004,1.1581227779388428,0.08996176719665527,0.41039809584617615,0.41442036628723145,0.1265459507703781,1.9435805048062846,0.5490009361394571,-0.11505182073190595,0.5722154192238506,0.0283301565562508,0.6183257323443966,0.9869371721949842
0.12914811074733734,-0.2840670943260193,0.38075360655784607,-0.24004438519477844,-0.1317489594221115,1.296485185623169,-0.00020266587671358138,-0.3990923762321472,0.1445627063512802,0.37655726075172424,0.01730755716562271,-0.5355269908905029,-0.3986000120639801,1.745399055525389,0.06579795134546049,0.06484336102714952,0.3277409358552009,0.5995662241349327,0.6683056053551656,1.0909948823657751
0.2740960717201233,0.03925751894712448,0.6577305793762207,-0.5140078067779541,-0.37907981872558594,1.0379843711853027,-0.022914431989192963,-0.8309851884841919,0.2824729084968567,-0.1364569216966629,0.02657984383404255,-0.4431999921798706,-0.063939169049263,-0.17961316399865887,-0.37991847988422883,0.42023125087399443,0.6177028779927296,0.2570053771424274,0.49118958145101316,1.7951131003394964
0.3248734474182129,0.07273451238870621,0.9584692716598511,-0.7779549360275269,-0.4372856914997101,1.165592908859253,0.03378321975469589,-0.7936461567878723,0.03838131204247475,-0.42800620198249817,-0.18197114765644073,0.20776206254959106,0.03510656580328941,0.3862369933610047,-0.18358659803700833,0.5173278985387,1.1281736265208835,0.3575842583674826,0.2480172398249758,-0.5825493476121524
0.26085716485977173,-0.15662337839603424,0.8265048861503601,-0.26495862007141113,-0.21653667092323303,1.101793885231018,-0.41041550040245056,-0.10744260996580124,0.17864727973937988,-0.036317821592092514,0.1527213603258133,0.3664884567260742,0.23938597738742828,0.5148025360481019,0.14013352519972003,1.0926301451817158,0.07166467446696165,0.8562792441225281,0.10133672256892574,-0.7779327238734871
0.24167273938655853,-0.21818237006664276,0.9921549558639526,-0.1171909049153328,-0.24817125499248505,0.5283676981925964,-0.3905009925365448,0.5962401032447815,-0.8468482494354248,-0.6745796799659729,-0.16897383332252502,-0.8841263651847839,-0.29435864090919495,1.4352369956614919,0.1145093678678509,0.34344149042528554,0.38429201240899447,0.4659762083906569,0.3310793066785184,-0.647091687549134
0.23731085658073425,-0.28803879022598267,0.8294269442558289,-0.20975324511528015,-0.2768140435218811,-0.39544710516929626,-0.2950352728366852,0.583590567111969,-1.3196210861206055,-1.0230751037597656,0.03502348065376282,-0.9758641123771667,-0.1843525469303131,1.015171686462049,0.13362564144950634,0.3061821156825754,0.44339474551403435,0.7688294884372641,0.3506762791203922,-0.7510723904114183
0.21540874242782593,-0.339106023311615,0.3620103597640991,0.04085737466812134,-0.07277262955904007,-0.367201030254364,-0.1295647919178009,0.3933661878108978,-0.7058147192001343,-0.21893452107906342,1.102766990661621,0.32315459847450256,-0.04608917981386185,0.7495128893321883,0.26344632905710963,-0.35333901604248374,0.4727629165044727,0.30375409157967176,-0.10830284011196561,-0.5229034808133602
0.23673510551452637,-0.156729057431221,0.1392468959093094,-0.4579969644546509,-0.2740578353404999,0.574839174747467,-0.09191593527793884,0.04509077966213226,-0.35112667083740234,-0.1188148632645607,0.7127019762992859,1.2048312425613403,0.035268764942884445,0.33078206105651736,0.4195240697999642,-0.15514165433921553,0.6334901811117973,0.3504187882821596,0.17480788908121703,0.5639763792231978
0.19684134423732758,-0.09489910304546356,0.1724269837141037,-0.8945615887641907,-0.5626497864723206,2.138373613357544,-0.11022116988897324,-0.4784902036190033,0.07178010046482086,0.11717167496681213,-0.32476356625556946,0.6821056604385376,-0.3351604640483856,1.8665244900226823,0.0756974025156856,-0.2014238502000238,0.9036933253329155,0.556132575882109,0.21456146503261975,-0.033993207625075454
0.18362906575202942,-0.35878923535346985,0.4762647747993469,-0.45921146869659424,-0.5112852454185486,0.5821196436882019,-0.22261561453342438,-0.6465745568275452,-0.7578084468841553,0.01414437871426344,0.29063186049461365,0.14856232702732086,-0.44080299139022827,0.09425794141182853,-0.3826494040486523,0.7560725752232574,0.18003500440892922,0.1329614150225465,0.3947113032363328,-0.8049672624093528
0.23868483304977417,-0.2876678705215454,0.7258485555648804,-0.2063729614019394,-0.551112174987793,-0.7259728908538818,-0.674248993396759,0.5176452398300171,-1.6656990051269531,-0.836609423160553,-0.285426527261734,-0.8835248947143555,-0.3596070110797882,0.3967034879187678,1.0298993119957978,0.027775889405291285,0.37701366300202316,0.19690067050755025,0.014339831144034157,0.6479977181219203
0.20324058830738068,-0.4333368241786957,0.7460266947746277,-0.013156615197658539,-0.4782475531101227,-1.178376317024231,-0.9088883399963379,0.6084659099578857,-1.2966506481170654,-0.760423481464386,-0.8270955085754395,-0.8577390313148499,-0.31227561831474304,1.319978879866215,0.8354070962257709,0.022787674762559326,0.3229424349893992,0.27279632473361226,0.47701322287276204,1.4710953706637382
0.17811201512813568,-0.5430945158004761,0.5154630541801453,-0.424202561378479,-0.2592276334762573,-0.715118944644928,-0.6996464133262634,-0.3320190906524658,-0.6824389100074768,-0.2990386486053467,0.013279356062412262,-0.6422691345214844,-0.5222339034080505,-0.6601650696488611,0.4232469309544308,-0.24170398853557148,-0.024182720579155544,0.20260855070156375,0.3024309519005771,0.38571565858096335
0.24434272944927216,-0.1928781270980835,0.704965353012085,-0.5315489172935486,-0.5404112935066223,0.4785088896751404,-0.41777271032333374,-1.050736665725708,0.17676414549350739,-0.11788444221019745,-0.6046547293663025,-0.9579252004623413,-0.7546622157096863,-0.9048196088772859,-0.45968193941300733,0.4074023282947826,0.0035696002676357756,0.46894238429217566,-0.1849451683293765,0.3198864201861403
0.19816486537456512,-0.3680476248264313,0.26160693168640137,-0.6002190709114075,-0.5165462493896484,0.9256749153137207,-0.18856239318847656,-1.3837733268737793,-0.3147902190685272,0.07272633165121078,-0.25940409302711487,-0.5780165791511536,-1.0683352947235107,-0.3806987513057238,0.8336795449239971,-0.31723466691869523,-0.09915092881186366,0.02345651642648793,-0.010345375748539555,-0.7071599989150689
0.17083150148391724,-0.46870023012161255,-0.12174784392118454,-0.2857685387134552,-0.33530759811401367,0.10800870507955551,0.006368654314428568,-0.26224878430366516,-0.7755259275436401,-0.38234469294548035,0.26151323318481445,0.1376848965883255,-0.978626549243927,0.21107292975769826,-0.09507396286311809,0.27534610125820996,0.28743752540851414,0.08835995841758451,0.15499514727844285,0.6373253320242133
0.22232912480831146,-0.6289242506027222,0.21219415962696075,-0.5308367013931274,-0.39498913288116455,-0.8076196312904358,-0.04582146927714348,0.5882207751274109,-0.27660316228866577,-0.7003065943717957,0.3156178593635559,-0.35196471214294434,-0.5765173435211182,-0.7364940554700693,1.0779012309831648,1.7916353797283853,0.7453872181012556,0.08167282615439549,0.24432991569014825,-0.6753594237072643
0.139592245221138,-0.8936226963996887,0.42439934611320496,-0.24347257614135742,-0.653357982635498,-0.9352644085884094,-0.06065996736288071,0.34657150506973267,0.3765968382358551,-0.3254973590373993,-0.2561434805393219,-0.10864975303411484,-0.16115263104438782,-0.420662664486468,1.715589093448854,0.29754659464394934,0.3278198867348387,0.6144425711119766,0.1960459170892285,0.6690248898255055
0.14785221219062805,-0.8527801036834717,0.29663383960723877,0.19400478899478912,-0.30744102597236633,-0.08781974762678146,0.008337211795151234,0.026694858446717262,0.1214306652545929,-0.3688543736934662,-0.47136190533638,-0.2092515081167221,-0.7802852988243103,-0.2595292699407609,0.28883170050526336,0.6632244522930945,0.2862088033765247,0.4176643350531141,0.26486198784096215,-0.06878616295066525
0.1499258130788803,-0.6442196369171143,-0.06443716585636139,-0.28648707270622253,-0.3347106873989105,-0.03513477370142937,0.360113263130188,0.32533490657806396,-0.5322373509407043,-0.6441947817802429,-0.1841926872730255,-0.4927843511104584,-0.7643467783927917,1.838379729569934,-0.13221790245643691,0.2877584548981244,0.26713622213057575,0.23340878421467312,0.08986255126064577,-1.0548880506488254
0.11038804799318314,-0.5177984833717346,0.077518031001091,-0.4290851950645447,-0.37772879004478455,0.5948915481567383,0.39485567808151245,-0.3354072570800781,-0.038630299270153046,-0.3111288249492645,-0.1436527669429779,-0.24322083592414856,-0.529664933681488,-0.18665074634298662,-0.21841782388742018,1.878670136219071,0.2644384350055792,0.5370183004818208,0.21021018119594867,0.5415166357435774
0.13283103704452515,-0.590785562992096,0.053232546895742416,-0.5909777283668518,-0.5973529815673828,-0.007258160039782524,-0.35450756549835205,-1.1904250383377075,-0.1384352296590805,-0.2921465039253235,0.9778956174850464,0.03349469229578972,-0.7082576155662537,1.0275886261362357,-0.09338147628655652,0.2583332293667154,0.4932154456752121,0.17119392786007667,0.26211540952603035,1.126350909549001
0.229882150888443,-0.42897292971611023,-0.009579858742654324,-0.8724054098129272,-0.5304813981056213,-0.8169805407524109,-0.7380979657173157,-0.9118694067001343,-0.9807851910591125,-0.6756128668785095,0.8202477693557739,-0.39721959829330444,-0.36336079239845276,-0.6359362424937347,0.3328137902357443,-0.3836282604822837,-0.21171396003594797,0.19415586429991344,0.20147564213741473,-0.906791355205179
0.1380801647901535,-0.6675864458084106,0.26385220885276794,-0.47276780009269714,-0.40428850054740906,-1.2010161876678467,-0.8133769631385803,-0.1243525967001915,-0.9501035809516907,-0.7834608554840088,-0.32285743951797485,-0.6707348227500916,0.06661880016326904,0.5444889460257698,0.8580078240228173,0.19327805393740363,0.5502244675955766,0.2770895325579722,0.7855024799638924,-0.563339151136655
0.14353206753730774,-0.5720465183258057,0.8083335161209106,0.313763290643692,-0.2516295313835144,-0.8165981769561768,-0.884614884853363,0.35523363947868347,-1.006868839263916,-1.0226309299468994,-0.8773127794265747,-0.749681293964386,-0.1970808357000351,-0.4214535115129075,-0.1361649034542192,-0.21687167615175212,0.4154091293803471,1.0126723892720417,0.6383115169262927,1.5933900279115698
0.21035778522491455,-0.3956506550312042,0.46162521839141846,-0.07880724221467972,0.07629819214344025,0.10178521275520325,-0.35565707087516785,-0.5399178862571716,-0.7688072919845581,-0.5291585326194763,-0.37460508942604065,-1.114898443222046,-0.3650502562522888,-0.6464259161621814,0.37810497218821953,0.1974119844241488,0.516910496230628,0.2029472361611174,0.38860328498172747,-1.114011890544776
0.16694533824920654,-0.42964762449264526,-0.11662250012159348,-0.5120149850845337,-0.17047785222530365,0.7020019888877869,-0.3938489258289337,-0.8806299567222595,-0.22394557297229767,-0.3971068263053894,-0.15574997663497925,-0.4107588231563568,-0.6625046730041504,-1.1705668612861269,-0.46681425373046037,0.5255434631441227,-0.01212572248315642,0.3438516684361161,-0.03583173211771935,0.37940844565370674
0.10034579783678055,-0.5554354190826416,-0.1381632685661316,-0.343099445104599,-0.14381401240825653,0.8126118183135986,-0.3851051330566406,-0.5711502432823181,-0.33090904355049133,-0.2716367542743683,0.3231436014175415,0.40659037232398987,-1.0619430541992188,-1.3700116761961232,-0.09445788522984506,-0.056450763680528114,0.5713982324102745,0.8640317706926142,0.2111262741020432,0.19263723335560845
0.1046503409743309,-0.39046066999435425,0.028796516358852386,-0.14711028337478638,-0.2486272156238556,1.1222593784332275,-0.23810435831546783,-0.33251941204071045,-0.43256300687789917,-0.30430376529693604,0.3025873303413391,0.10471686720848083,-1.0386687517166138,-0.10651446679485882,-0.44365232529516696,-0.3296718992402308,0.33583246277532497,0.36695689959117184,0.14097767007507264,1.1739482701815502
0.09491316229104996,-0.6091307401657104,0.5575211048126221,0.11388387531042099,-0.39534202218055725,0.10505589842796326,-0.6350038051605225,-0.6108160018920898,-0.19296512007713318,-0.7218932509422302,-0.5387004017829895,0.04525051638484001,-0.7484651803970337,-0.8503519004498279,0.8472200787152372,0.43830531284045604,0.3273024180946531,0.5010710810405583,0.4913962469013521,-0.1896926915949202
0.10499853640794754,-0.8294729590415955,0.8710833191871643,-0.01947122998535633,-0.3740890920162201,-0.9919416904449463,-0.9511235952377319,-0.7087501883506775,-0.446770042181015,-0.8598385453224182,-0.9879511594772339,0.006472551263868809,-0.1719895601272583,0.8978470876307073,1.2566934429071308,0.3130850568944582,0.8187531832828023,0.7962511821702264,1.0273385534118094,2.030505950908464
0.13167954981327057,-0.6009892225265503,0.5577874779701233,-0.4864211976528168,-0.38454174995422363,-0.6526017189025879,-0.35447680950164795,-0.04473899304866791,-1.0251483917236328,-0.4496295750141144,-0.2343696802854538,-0.02782248519361019,0.06385591626167297,-0.4049952985146363,0.8793123421670527,-0.06553140041542396,0.4204537851018738,0.5148552285847713,0.5032652101777407,1.0302734306415455
0.13695436716079712,-0.33751940727233887,0.0405426062643528,-0.5622813701629639,-0.31083881855010986,0.5784735679626465,0.14645276963710785,0.22988897562026978,-0.9410165548324585,-0.3063925504684448,-0.3127646744251251,-0.08007975667715073,-0.0076701040379703045,-0.24580699091108374,0.7300386650020537,-0.10690464568535946,0.2653577932900684,0.6243172852025883,-0.01175490830489349,-0.01695394675949969
0.10090502351522446,-0.3257955312728882,-0.043191347271203995,-0.6427630186080933,-0.20980627834796906,1.8024626970291138,0.02320071868598461,-1.1348599195480347,-0.8316735029220581,-0.37774425745010376,-1.2647407054901123,0.0018087300704792142,0.06857379525899887,-0.9683184089337425,-0.4405269986739809,0.08664860759420892,-0.0688550597774344,0.3450096935721788,0.5227817735627108,0.2386196401927534
